sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
/figis/qrcode/fishery/psm/AUS_1/en,1,57,57,57,0.0,0.0,17.543859649122805,17.86938048245614,1043.0
/firms/resource/13376/en,1,339,339,339,0.0,0.0,2.949852507374631,76.18339786135692,26446.0
/firms/resource/13430/en,1,663,663,663,0.0,0.0,1.5082956259426847,69.50827205882352,47190.0
/figis/qrcode/fishery/species/2153/en,1,51,51,51,0.0,0.0,19.607843137254903,20.201439950980394,1055.0
/figis/qrcode/fishery/rfb/ccamlr/en,1,56,56,56,0.0,0.0,17.857142857142858,18.29310825892857,1049.0
/fishery/eaf-net/eaftool/eaf_tool_51/en,1,435,435,435,0.0,0.0,2.2988505747126435,73.58117816091954,32776.0
/fi/website/css/EAFNETprint.css,4,3,3,4,0.4330127018922193,1.0,0.12271820831415861,0.06267736616045406,523.0
/fi/website/css/EAFNET_eaftool.css,2,4,4,4,0.0,1.0,0.6058770069675856,0.31122197818842773,526.0
/fi/website/css/EAFNET_head.css,4,4,3,9,2.48746859276655,1.0,0.12286899093841191,0.06275437720780218,523.0
/firms/resource/10017/en,1,430,430,430,0.0,0.0,2.3255813953488373,90.09356831395348,39670.0
/figis/qrcode/firms/fishery/360/en,1,81,81,81,0.0,0.0,12.345679012345679,12.755594135802468,1058.0
/figis/qrcode/firms/fishery/486/en,1,60,60,60,0.0,0.0,16.666666666666668,17.545572916666668,1078.0
/figis/qrcode/fishery/psm/MCO_1/fr,1,56,56,56,0.0,0.0,17.857142857142858,18.345424107142858,1052.0
/figis/qrcode/fishery/species/3393/en,1,62,62,62,0.0,0.0,16.129032258064516,16.428301411290324,1043.0
/figis/qrcode/fishery/rfb/neafc/en,1,60,60,60,0.0,0.0,16.666666666666668,17.252604166666668,1060.0
/figis/qrcode/firms/resource/10169/en,1,57,57,57,0.0,0.0,17.543859649122805,17.86938048245614,1043.0
/figis/qrcode/fishery/facp/TLS/en,1,114,114,114,0.0,0.0,8.771929824561402,9.020353618421053,1053.0
/fishery/countrysector/naso_bahrain/ar,1,430,430,430,0.0,0.0,2.3255813953488373,113.98982558139535,50192.0
/fi/website/css/FI_countrysector.css,4,4,4,6,0.8660254037844386,1.0,1.3731548232063167,0.7076977128389976,527.75
/figis/website/assets/images/templates/shared/fao_logo.gif;jsessionid=412F413D8CE84D683818D993E20FA51F,1,8,8,8,0.0,0.0,125.0,192.2607421875,1575.0
/fishery/countrysector/naso_bahrain/en,1,535,535,535,0.0,0.0,1.8691588785046729,81.14960572429906,44457.0
/figis/qrcode/firms/resource/13376/en,1,58,58,58,0.0,0.0,17.241379310344826,17.527613146551722,1041.0
